fish_id,Genotype,Position,Tray,Trial,Time,Bin,Dist_travelled_total,Dist_travelled_mean,Dist_travelled_var,Velocity_mean,Velocity_var,Time_moving_total,Freq_moving,Acceleration_max,Acceleration_min,Acceleration_var,Freq_in_middle,Time_in_middle_total,Time_in_middle_mean,Time_in_middle_var,Dist_to_middle_total,Dist_to_middle_mean,Dist_to_middle_var,Mobility_total,Mobility_mean,Mobility_var,Meander_total,Meander_mean,Meander_var,Heading_mean,Heading_var
68.4-7.10,hom,C1,10,11,1899-12-31T11:09:00Z,4,1.74446,0.00116298,2.53466e-4,0.0290744,0.158416,0,0,149.601,-149.601,199.078,0,0,0,0,4775,3.18334,5.53544e-4,65.4046,0.0436031,0.365299,0,0,0,98.1987,3186.46
68.4-7.10,hom,C1,10,11,1899-12-31T11:09:00Z,5,192.124,0.128083,0.0587203,3.20207,36.7002,47.32,41,1295.46,-551.04,24419,9,13.36,1.48444,0.307778,2144.47,1.42964,1.58858,13850.2,9.23345,363.447,12377.6,61.2754,20006,88.96,3065.7
68.4-7.10,hom,C1,10,11,1899-12-31T11:09:00Z,6,231.088,0.154264,0.070626,3.8566,44.1412,53.84,28,1138.32,-1217.04,31090,6,8.8,1.46667,0.188587,2758.92,1.84051,1.2577,15447.5,10.3121,347.74,15080.1,61.8037,23646,37.2052,3135.15
68.4-7.10,hom,C1,10,11,1899-12-31T11:09:00Z,7,264.244,0.176163,0.0807692,4.40407,50.4808,54.56,18,1112.84,-914.327,31732.2,6,8.12,1.35333,0.263947,2830.21,1.88681,1.5204,17631.6,11.7544,392.276,17078.8,58.2895,22390.6,168.237,3158.6
68.4-7.10,hom,C1,10,11,1899-12-31T11:09:00Z,8,243.08,0.16227,0.0699826,4.05675,43.7391,54.12,21,1035.05,-801.34,28358.2,4,2.52,0.63,0.00573333,3084.56,2.05774,1.20448,17099.7,11.415,379.211,13421.3,49.8934,10911.4,67.5839,3237.73
68.4-7.10,hom,C1,10,11,1899-12-31T11:09:00Z,9,228.514,0.152343,0.0683403,3.80856,42.7127,49.76,32,1485.18,-1643.98,28835.7,5,5.44,1.088,0.35792,3636.4,2.42426,1.4702,15950,10.6333,349.505,26639,98.2988,30490.1,167.985,3129.92
68.4-7.10,hom,C1,10,11,1899-12-31T11:09:00Z,13,132.388,0.0882585,0.0537029,2.20646,33.5643,27.4,23,1490.66,-1074.79,19139.9,5,8.36,1.672,2.43072,3211.42,2.14095,1.62638,8546.38,5.69759,242.79,18950.8,134.403,55049.8,164.479,2875.28
68.4-7.10,hom,C1,10,11,1899-12-31T11:09:00Z,14,147.872,0.0987131,0.124765,2.46783,77.9778,25.36,25,3115.03,-2523.83,42708.4,5,15.28,3.056,12.2981,3015.08,2.01139,1.96401,7983.24,5.32927,232.786,19517.9,157.402,66442.5,61.7454,2857.55
68.4-7.10,hom,C1,10,17,1899-12-31T13:07:00Z,0,5.77139,0.00386563,8.15216e-4,0.0966408,0.50951,0,0,165.768,-165.768,649.44,1,7.32,7.32,0,1815.23,1.21339,0.876959,133.435,0.0893738,0.686624,0,0,0,165.777,2679.17
68.4-7.10,hom,C1,10,17,1899-12-31T13:07:00Z,1,11.9784,0.00798558,0.00429597,0.19964,2.68498,0.76,2,878.51,-640.576,2035.74,1,0.04,0.04,0,4250.11,2.83341,1.77747,694.764,0.463176,19.1992,901.534,225.383,118257,85.5682,2928.77
68.4-7.10,hom,C1,10,17,1899-12-31T13:07:00Z,2,25.5039,0.0170026,0.00438441,0.425065,2.74025,5.16,8,325.365,-290.559,2832.36,0,0,0,0,5575.75,3.71717,0.0342117,1600.41,1.06694,24.2789,10571.3,587.295,79485.3,160.552,3208.39
68.4-7.10,hom,C1,10,17,1899-12-31T13:07:00Z,5,147.563,0.0983752,0.0565863,2.45938,35.3665,34.08,35,1266.44,-1021.19,22799.5,9,18.28,2.03111,2.87311,1330.42,0.886945,0.920615,10085.4,6.72362,292.045,8330.22,61.2516,20896.4,135.478,3022.15
68.4-7.10,hom,C1,10,17,1899-12-31T13:07:00Z,6,138.864,0.0925763,0.0375648,2.31441,23.478,37.8,40,823.611,-947.718,17597.6,10,25.32,2.532,9.91611,1332.3,0.888198,1.05445,10233.2,6.82212,243.046,17363.6,109.205,41577.3,21.3924,3236.18
68.4-7.10,hom,C1,10,17,1899-12-31T13:07:00Z,7,178.7,0.119134,0.0589594,2.97834,36.8496,45,29,1216.04,-1151.54,25271.9,8,15,1.875,2.85917,2290.98,1.52732,1.65075,13596.2,9.06413,342.208,18513.3,90.7513,32414.8,37.8772,3159.78
68.4-7.10,hom,C1,10,17,1899-12-31T13:07:00Z,8,165.213,0.110142,0.0431921,2.75355,26.9951,44.96,34,982.026,-935.67,19932.5,5,11.84,2.368,6.46592,2349.39,1.56626,1.35219,12033.9,8.0226,264.841,25719,131.892,44629.9,61.5102,3147.97
68.4-7.10,hom,C1,10,17,1899-12-31T13:07:00Z,9,135.448,0.0904192,0.039936,2.26048,24.96,39.08,31,1134.17,-951.789,19096.1,8,20.6,2.575,4.66786,1872.91,1.24944,1.44232,10592,7.07073,265.819,15683.1,106.688,34632.8,65.8182,3215.54
68.4-7.10,hom,C1,10,17,1899-12-31T13:07:00Z,10,12.9013,0.00860088,0.00524611,0.215022,3.27882,3.16,4,707.8,-484.755,1875.81,1,3.64,3.64,0,5048.8,3.36586,0.768774,971.847,0.647898,26.6447,1571.04,98.1901,32174.7,133.57,1419.25
68.4-7.10,hom,C1,10,17,1899-12-31T13:07:00Z,12,3.70094,0.00246729,5.33912e-4,0.0616823,0.333695,0,0,156.319,-156.319,421.878,0,0,0,0,5498.67,3.66578,2.20983e-4,165.01,0.110006,1.08787,0,0,0,57.2221,3084.03
69.4-7.10,het,C2,10,3,1899-12-31T08:13:00Z,1,1.05022,7.00147e-4,1.46917e-4,0.0175037,0.0918229,0,0,139.768,-139.768,115.162,0,0,0,0,4113.6,2.7424,0.00355683,31.3293,0.0208862,0.15329,0,0,0,71.2756,2571.61
69.4-7.10,het,C2,10,3,1899-12-31T08:13:00Z,2,2.13371,0.00142437,3.03918e-4,0.0356092,0.189949,0,0,155.756,-155.756,239.182,0,0,0,0,4255.31,2.83877,0.0135321,93.07,0.0621295,0.986634,0,0,0,126.494,937.512
69.4-7.10,het,C2,10,3,1899-12-31T08:13:00Z,3,6.02836,0.00402427,0.00104602,0.100607,0.65376,0,0,251.34,-260.173,723.664,0,0,0,0,2799.95,1.86788,0.322549,292.551,0.195294,4.53413,22.1242,11.0621,76.213,176.629,1913.62
69.4-7.10,het,C2,10,3,1899-12-31T08:13:00Z,4,9.85562,0.00657042,0.00158659,0.16426,0.99162,0,0,220.38,-326.498,1136.86,0,0,0,0,1891.53,1.26102,0.576442,524.837,0.349892,11.6016,1863.27,465.818,97383.6,65.7781,2758.69
69.4-7.10,het,C2,10,3,1899-12-31T08:13:00Z,5,137.406,0.0916037,0.0437015,2.29009,27.3134,34.68,48,1062.02,-591.085,17650.2,7,25.92,3.70286,13.8922,1079.18,0.719456,0.715203,10837.9,7.22528,321.843,7933.22,53.6028,10119.4,47.2812,3231.68
69.4-7.10,het,C2,10,3,1899-12-31T08:13:00Z,6,183.601,0.122564,0.0511299,3.0641,31.9562,48.52,39,761.585,-795.146,22913.1,4,13.64,3.41,23.3316,2110.54,1.40796,1.10866,13384.2,8.93472,348.44,18949.1,95.2217,28278.7,170.269,3012.37
69.4-7.10,het,C2,10,3,1899-12-31T08:13:00Z,7,218.053,0.145369,0.0586175,3.63421,36.6359,49.72,33,626.398,-678.878,23988.8,8,9.2,1.15,1.1976,2510.66,1.67377,1.35092,15302.4,10.2016,373.642,18455.9,75.6388,19740.8,121.069,3171.38
69.4-7.10,het,C2,10,3,1899-12-31T08:13:00Z,8,210.379,0.14044,0.0522132,3.511,32.6333,49,34,760.022,-519.558,22062.4,10,11.24,1.124,0.816516,2415.35,1.61131,1.34509,14941.1,9.97404,346.203,22830.7,87.1399,30249.6,82.5184,3100.38
69.4-7.10,het,C2,10,3,1899-12-31T08:13:00Z,9,179.09,0.119393,0.0519265,2.98483,32.454,42.44,30,938.44,-700.039,18809.8,9,12.88,1.43111,1.62471,1883.62,1.25575,1.42074,12352.9,8.23526,301.101,13535.5,63.8467,19736,165.143,3178.77
69.4-7.10,het,C2,10,3,1899-12-31T08:13:00Z,10,100.209,0.0668062,0.0615267,1.67016,38.4542,16.8,13,1783.69,-1144.56,21805.3,2,6.24,3.12,16.1312,4844.53,3.22969,1.79161,5934.64,3.95643,179.505,12969.5,123.519,53089.6,20.2743,3125.54
69.4-7.10,het,C2,10,3,1899-12-31T08:13:00Z,11,151.576,0.101185,0.0588488,2.52964,36.7805,30.36,27,1013.11,-744.4,19982.3,1,6.56,6.56,0,4108.79,2.74102,1.4320600000000001,9029.76,6.02788,226.396,18918.3,126.122,47728,172.505,2779.06
69.4-7.10,het,C2,10,3,1899-12-31T08:13:00Z,12,178.492,0.118995,0.0717328,2.97487,44.833,38.72,30,1529.9,-1558.15,27516.1,1,1.04,1.04,0,3790.66,2.52711,0.572759,11413.3,7.60887,277.236,26600.5,143.787,44594.3,86.2213,3264.62
69.4-7.10,het,C2,10,3,1899-12-31T08:13:00Z,14,234.485,0.156532,0.0748873,3.91329,46.8046,48.4,21,1031.74,-790.224,29258.1,4,3,0.75,0.143333,3498.57,2.33393,0.803236,15909.2,10.6203,365.927,39391.2,144.82,39945.4,154.065,3150.76
69.4-7.10,het,C2,10,7,1899-12-31T10:04:00Z,0,31.2024,0.0211112,0.00746796,0.52778,4.66748,9.04,8,688.653,-288.341,2755.56,1,2.28,2.28,0,1970.14,1.32938,0.102183,2957.5,2.00102,69.6882,22542.6,549.819,92158.6,167.891,2787.52
69.4-7.10,het,C2,10,7,1899-12-31T10:04:00Z,1,111.202,0.0744825,0.0421741,1.86206,26.3588,23.4,34,888.357,-575.439,11768.6,2,15.56,7.78,97.4408,3239.35,2.16679,2.1221,9179.69,6.14849,322.043,5839.7,52.6099,5952.96,26.1617,2976.69
69.4-7.10,het,C2,10,7,1899-12-31T10:04:00Z,2,120.989,0.0806592,0.0557434,2.01648,34.8396,23.48,26,971.937,-726.356,12938.6,3,26.84,8.94667,176.743,2010.61,1.34041,1.94457,9230.69,6.15379,312.722,4568.3,36.2564,4841.23,11.9941,3083.66
69.4-7.10,het,C2,10,7,1899-12-31T10:04:00Z,3,194.84,0.129894,0.0742563,3.24734,46.4102,38.28,40,1598.61,-1876.78,23482,5,9.04,1.808,1.09312,3141.15,2.0941,1.33354,15179.6,10.1197,461.2,9994.09,47.818600000000004,9068.58,113.894,3015.11
69.4-7.10,het,C2,10,7,1899-12-31T10:04:00Z,4,250.826,0.167217,0.143662,4.18043,89.789,40.96,30,2146.96,-1964.11,48347.9,3,4.16,1.38667,0.435733,3938.63,2.62575,1.29339,17167.5,11.445,512.781,20261.4,81.6991,24752.3,102.03,3080
69.4-7.10,het,C2,10,7,1899-12-31T10:04:00Z,6,209.591,0.139727,0.0750267,3.49318,46.8917,43.44,36,1475.3,-1032.58,27684.5,10,14.08,1.408,0.456462,2338.69,1.55913,1.81362,14797.3,9.86487,408.353,13832.4,63.1617,19591.7,84.9674,3233.12
69.4-7.10,het,C2,10,7,1899-12-31T10:04:00Z,7,245.311,0.163541,0.098865,4.08852,61.7907,47.24,30,1541.61,-1465.67,32811.6,10,22,2.2,4.91378,2061.85,1.37457,2.16129,16794.9,11.1966,447.825,17973.7,67.5704,21645.3,91.0002,3153.4
69.4-7.10,het,C2,10,7,1899-12-31T10:04:00Z,8,256.406,0.171166,0.0805937,4.27914,50.371,49.4,30,1554.58,-1329.9,31183.5,8,12.2,1.525,0.503057,2881.64,1.92238,2.07748,18002.2,12.0175,429.562,22438.9,75.5519,24987.8,141.596,3219.75
69.4-7.10,het,C2,10,7,1899-12-31T10:04:00Z,9,233.35,0.155567,0.0825455,3.88916,51.5909,46.64,32,1273.36,-708.516,26722,9,9.4,1.04444,0.722978,3369.05,2.24603,2.19776,16299.6,10.8664,410.041,15923,61.4788,14963.4,88.5383,3120.13
69.4-7.10,het,C2,10,7,1899-12-31T10:04:00Z,11,205.345,0.137079,0.167275,3.42698,104.547,34.92,26,2231.71,-2360.9,43733.1,3,1.56,0.52,0.1936,5181.87,3.45688,0.966593,12141.3,8.10504,331.305,33451.5,164.786,68034.7,80.2706,3114.49
69.4-7.10,het,C2,10,7,1899-12-31T10:04:00Z,12,169.348,0.113125,0.135298,2.82812,84.561,27.64,20,2042.24,-1934.78,34091.3,1,2.04,2.04,0,5209.38,3.47756,0.750479,9979.83,6.66655,281.121,25992.9,173.286,63721.2,140.994,2992.57
69.4-7.10,het,C2,10,7,1899-12-31T10:04:00Z,14,281.448,0.187632,0.170219,4.69081,106.387,47.72,23,1913.71,-2681.87,49895,3,1.28,0.426667,0.112533,4722.34,3.14822,0.849918,17299.7,11.5331,431.397,39111,138.691,46393.3,167.54,3070.72
69.4-7.10,het,C2,10,11,1899-12-31T11:09:00Z,0,2.34259,0.00156905,4.89045e-4,0.0392263,0.305653,0,0,254.246,-254.246,384.506,0,0,0,0,3839.53,2.56653,0.0246891,151.352,0.101375,2.555,0,0,0,160.564,3191.28
69.4-7.10,het,C2,10,11,1899-12-31T11:09:00Z,1,11.1485,0.00743234,0.00240734,0.185808,1.50459,2.2,3,338.755,-314.716,1101.96,0,0,0,0,3768.7,2.51247,0.0357563,783.929,0.522619,13.5978,7458.79,573.753,11426.6,56.3054,2910.98
69.4-7.10,het,C2,10,11,1899-12-31T11:09:00Z,2,2.47015,0.00164677,4.24616e-4,0.0411692,0.265385,0,0,232.314,-203.574,224.542,0,0,0,0,3916,2.61067,0.0181119,138.342,0.0922278,1.68777,1537.14,512.379,131313,34.3524,2684.1
69.4-7.10,het,C2,10,11,1899-12-31T11:09:00Z,3,24.0914,0.0160824,0.00534599,0.40206,3.34124,6.56,7,434.145,-271.848,2405.52,0,0,0,0,4253.8,2.83776,0.101385,1527.72,1.01984,25.7672,9078.84,324.244,77232.3,63.6009,2220.24
69.4-7.10,het,C2,10,11,1899-12-31T11:09:00Z,4,177.617,0.118412,0.0766907,2.96029,47.9317,34.76,30,1455.54,-1082.02,24259.1,4,5,1.25,2.02707,3893.57,2.59572,1.55786,11561,7.70731,315.504,12075.9,70.6194,24826.9,165.589,3124.77
69.4-7.10,het,C2,10,11,1899-12-31T11:09:00Z,5,122.239,0.0814926,0.038461,2.03731,24.0381,31.72,38,1013.94,-894.098,15524.6,9,13.12,1.45778,0.332844,1393.92,0.929279,0.734828,10079.5,6.71969,302.629,11559.3,82.5666,21385,59.6795,3196.06
69.4-7.10,het,C2,10,11,1899-12-31T11:09:00Z,6,125.829,0.0839983,0.0317854,2.09996,19.8659,33.44,45,692.392,-508.11,13611.4,9,23.56,2.61778,8.82044,1030.27,0.687307,0.668795,10005.3,6.67913,278.321,13456.6,91.5414,28306.2,160.873,3223.91
69.4-7.10,het,C2,10,11,1899-12-31T11:09:00Z,8,198.268,0.132355,0.0596328,3.30888,37.2705,46.72,32,1341.6,-1268.3,24974.7,13,12.44,0.956923,0.74119,2159.13,1.44038,1.40107,14471.1,9.66031,373.739,11460.2,53.8038,11719.6,179.26,3234.96
69.4-7.10,het,C2,10,11,1899-12-31T11:09:00Z,9,196.346,0.130898,0.0569479,3.27244,35.5925,44,36,1068.77,-664.919,21417.2,10,20.56,2.056,5.99189,1980.24,1.32016,2.07082,13733.9,9.15596,333.402,18145.6,78.5524,24206.1,130.891,3165.01
69.4-7.10,het,C2,10,11,1899-12-31T11:09:00Z,10,192.815,0.128544,0.10469,3.21359,65.4312,34,29,1355.02,-1372.52,31860.8,2,2.28,1.14,1.62,5268.75,3.5125,0.790507,11808.9,7.87257,326.321,18127.1,96.9361,36146.6,86.5538,3141.22
69.4-7.10,het,C2,10,11,1899-12-31T11:09:00Z,11,123.139,0.0822021,0.0614469,2.05505,38.4043,23.28,27,1696.88,-1563.82,19668.2,2,2.68,1.34,1.0952,4794.56,3.19851,1.13385,7671.1,5.1209,206.071,11011.1,86.7015,30116.2,137.56,2896.17
69.4-7.10,het,C2,10,11,1899-12-31T11:09:00Z,12,224.04,0.14936,0.0917153,3.734,57.3221,45.76,28,2998.6,-1992.02,34431.8,4,4.08,1.02,0.175467,3698.37,2.46558,1.35092,14828.7,9.88583,372.161,22316.7,92.6004,31136.6,31.336,3067.3
69.4-7.10,het,C2,10,11,1899-12-31T11:09:00Z,13,240.666,0.160444,0.124129,4.0111,77.5803,43.4,26,2880.37,-1869.59,44395.1,1,1.04,1.04,0,4041.34,2.69423,0.81112,14772.4,9.84829,377.38,33695,141.576,49489.3,158.956,3069.93
69.4-7.10,het,C2,10,11,1899-12-31T11:09:00Z,14,250.7,0.167356,0.110519,4.18391,69.0742,45.6,28,1723.93,-1846.24,41887.1,4,2.88,0.72,0.491733,3560.86,2.37549,1.08322,16296.4,10.8788,421.759,27199.7,107.509,30894.6,72.8285,3080.7
69.4-7.10,het,C2,10,17,1899-12-31T13:07:00Z,1,11.9875,0.00799167,0.00245073,0.199792,1.5317,2.32,3,356.295,-356.295,1261.89,0,0,0,0,3244.18,2.16279,7.74694e-4,1024.88,0.683251,21.2821,6466.6,538.883,7392.03,170.834,3274.17
69.4-7.10,het,C2,10,17,1899-12-31T13:07:00Z,2,30.3171,0.0202114,0.00845469,0.505286,5.28418,6.76,5,630.382,-630.382,4293.58,0,0,0,0,3065.37,2.04358,0.0100099,2833.96,1.88931,75.8926,21443.8,564.31,16068.9,158.153,3202.53
69.4-7.10,het,C2,10,17,1899-12-31T13:07:00Z,3,2.34814,0.00156752,3.72923e-4,0.0391879,0.233077,0,0,199.154,-166.757,258.599,0,0,0,0,2855.68,1.90505,9.72678e-4,124.699,0.0832434,1.29764,43.794,43.794,0,86.4191,3280.61
69.4-7.10,het,C2,10,17,1899-12-31T13:07:00Z,4,0.437544,2.92281e-4,6.39061e-5,0.00730702,0.0399413,0,0,138.046,-138.046,50.0268,0,0,0,0,2817.19,1.88064,3.71878e-4,14.1578,0.0094574600000000009,0.0674068,0,0,0,140.93,3216.94
69.4-7.10,het,C2,10,17,1899-12-31T13:07:00Z,5,132.06,0.08804,0.0466769,2.201,29.1731,30,40,1065.7,-663.637,17540.5,5,4.48,0.896,0.19888,2637.91,1.75861,0.837772,9895.11,6.59674,311.71,8199.17,62.5891,18892.6,110.053,3088.73
69.4-7.10,het,C2,10,17,1899-12-31T13:07:00Z,6,198.738,0.132492,0.0656563,3.3123,41.0352,43.04,40,998.157,-567.882,22494.7,10,21.2,2.12,3.02151,1833.07,1.22205,1.58347,14011.9,9.34128,369.173,12938.7,58.5462,19576,164.152,3117.59
69.4-7.10,het,C2,10,17,1899-12-31T13:07:00Z,7,204.73,0.136487,0.0612078,3.41216,38.2549,46.32,28,925.593,-516.537,21782.1,10,9.92,0.992,0.325262,2388.46,1.5923,1.5396,14696.6,9.7977,369.886,11162,47.7007,14609.1,22.0219,3264.97
69.4-7.10,het,C2,10,17,1899-12-31T13:07:00Z,8,229.337,0.152891,0.0648935,3.82228,40.5584,46.36,27,787.883,-529.59,22534.2,11,21.36,1.94182,5.90956,1895.76,1.26384,1.61258,15665.1,10.4434,371.912,16480.2,60.3672,18464.3,157.062,3228.6
69.4-7.10,het,C2,10,17,1899-12-31T13:07:00Z,9,200.939,0.134138,0.0661493,3.35346,41.3433,43.96,33,1204.3,-776.212,23308.5,5,11.88,2.376,4.09408,2965.89,1.97858,2.01502,13469.4,8.99157,324.608,20937.6,89.0961,31379.6,44.625,3152.02
69.4-7.10,het,C2,10,17,1899-12-31T13:07:00Z,10,67.69,0.0451267,0.0743522,1.12817,46.4702,9.92,10,1662.18,-1723.21,12459.7,1,0.16,0.16,0,3980.82,2.65388,0.161442,3475.84,2.31723,102.294,19692.9,317.627,90302.8,111.023,2877.92
69.4-7.10,het,C2,10,17,1899-12-31T13:07:00Z,11,136.527,0.0911397,0.0629585,2.27849,39.349,28.08,28,2081.29,-1535.7,21998.6,3,14.04,4.68,2.7696,3043.39,2.03028,2.37848,7757.84,5.1788,197.762,12751.7,101.204,45998.3,167.773,2960.82
69.4-7.10,het,C2,10,17,1899-12-31T13:07:00Z,12,45.0321,0.0300214,0.0291011,0.750535,18.1882,5.96,8,2147.19,-1447.73,9436.28,3,50.52,16.84,391.845,316.436,0.210958,0.307729,2081.59,1.38772,54.8928,7496.81,202.616,104082,115.626,2428.78
69.4-7.10,het,C2,10,17,1899-12-31T13:07:00Z,13,93.8937,0.0626794,0.0295787,1.56698,18.4867,20,24,1028.69,-523.656,10794.8,2,23.68,11.84,176.72,1434.17,0.956749,1.16456,5889.54,3.9316,147.543,19260.7,183.435,56459.9,117.279,3154.48
69.4-7.10,het,C2,10,17,1899-12-31T13:07:00Z,14,122.055,0.0813703,0.0513095,2.03426,32.0684,24.88,18,2147.25,-1481.2,18147.3,4,5.88,1.47,0.0121333,2397.94,1.59863,0.975433,7230.67,4.82044,175.951,21679.7,161.789,61650.3,51.5509,2921.81
70.4-7.10,het,C3,10,3,1899-12-31T08:13:00Z,0,101.59,0.067953,0.0400884,1.69882,25.0552,18.68,27,1174.59,-902.441,12440.3,2,6.16,3.08,2.3328,4552.67,3.0412,1.6124,7964.81,5.32763,264.135,3874.14,39.5321,9780.52,65.1767,2827.29
70.4-7.10,het,C3,10,3,1899-12-31T08:13:00Z,1,65.8309,0.0438873,0.0262952,1.09718,16.4345,13.4,17,1023.58,-439.088,6321.57,2,0.96,0.48,0.0512,4223.78,2.81586,0.447182,5518.5,3.679,193.798,7131.3,90.2696,29437.1,157.975,2670.46
70.4-7.10,het,C3,10,3,1899-12-31T08:13:00Z,2,62.3596,0.0416286,0.0192708,1.04071,12.0443,12.72,16,619.994,-363.889,6226.54,1,0.4,0.4,0,4224.14,2.81797,0.553859,4525.31,3.0209,130.985,4921.46,74.5675,27517.9,64.859,2767.69
70.4-7.10,het,C3,10,3,1899-12-31T08:13:00Z,3,50.8144,0.0339215,0.0168742,0.848038,10.5464,10.08,14,521.897,-498.289,4846.76,2,2.56,1.28,0.0512,2684.5,1.79086,1.12104,3455.92,2.30702,97.6343,3975.32,75.006,31570.2,27.0391,2991.74
70.4-7.10,het,C3,10,3,1899-12-31T08:13:00Z,5,272.69,0.181793,0.098772,4.54483,61.7325,52.36,22,1212.71,-860.155,35962,11,20.68,1.88,5.52864,1852.67,1.23512,1.41226,19723.7,13.1491,517.367,20906,66.5795,18031.1,132.299,3043.75
70.4-7.10,het,C3,10,3,1899-12-31T08:13:00Z,6,272.74,0.18207,0.0796584,4.55174,49.7865,56.08,15,869.415,-736.323,29326.6,8,7.28,0.91,0.315314,3246.69,2.1659,1.52246,18797.4,12.5483,417.268,24742.4,74.3014,22145.4,66.3434,3173.07
70.4-7.10,het,C3,10,3,1899-12-31T08:13:00Z,7,279.258,0.186172,0.088337,4.65431,55.2106,52.88,25,1193.38,-782.178,33210.4,9,12.04,1.33778,0.489644,2596.67,1.73112,1.32711,18638.4,12.4256,419.096,25898.4,83.8135,24447.3,62.655,3201.62
70.4-7.10,het,C3,10,3,1899-12-31T08:13:00Z,8,269.817,0.180118,0.0859764,4.50296,53.7353,53.92,24,839.964,-743.128,32542.9,9,8.96,0.995556,0.387778,3183.5,2.12375,1.74681,17098.3,11.4141,396.088,19156.3,65.1575,22162.9,130.199,3094.07
70.4-7.10,het,C3,10,3,1899-12-31T08:13:00Z,9,223.112,0.148742,0.071202,3.71854,44.5012,47.88,35,881.169,-621.917,26359.1,7,9.56,1.36571,1.23756,3286.64,2.19109,1.88999,14369.3,9.57951,355.93,16837.8,71.3464,23063.6,47.106,3142.05
70.4-7.10,het,C3,10,3,1899-12-31T08:13:00Z,10,170.787,0.113858,0.172277,2.84646,107.673,21.96,19,2342.97,-2561.38,51355.7,1,0.44,0.44,0,5304.23,3.53615,0.353186,7938.74,5.29249,254.161,19354.2,145.52,63590.8,87.5573,2676.26
70.4-7.10,het,C3,10,3,1899-12-31T08:13:00Z,12,213.359,0.142239,0.133155,3.55599,83.2217,36.16,25,2954.38,-2580.87,52793.1,2,9.12,4.56,4.1472,3639.62,2.42641,1.86852,12350.5,8.23369,332.88,23253.7,118.039,43833.9,58.5604,3041.04
70.4-7.10,het,C3,10,3,1899-12-31T08:13:00Z,14,173.078,0.115539,0.0801635,2.88848,50.1022,36.56,28,2307.26,-1823.62,31816.8,1,4.56,4.56,0,4106.65,2.7396,1.15851,11775.4,7.86077,319.364,19251.6,115.279,36735.9,137.695,3142.62
70.4-7.10,het,C3,10,7,1899-12-31T10:04:00Z,0,7.18883,0.00486389,0.00104528,0.121597,0.653297,0,0,171.696,-171.696,762.756,0,0,0,0,1907.89,1.28738,0.00196735,326.74,0.221069,2.49411,2385.82,795.275,7070.42,8.49871,3182.3
70.4-7.10,het,C3,10,7,1899-12-31T10:04:00Z,1,5.02656,0.00336675,0.00102373,0.0841688,0.639829,0.48,1,331.468,-331.468,687.735,0,0,0,0,1912.29,1.27913,0.00180803,268.247,0.17967,5.27736,1112.41,556.203,65152.5,31.7295,3106.81
70.4-7.10,het,C3,10,7,1899-12-31T10:04:00Z,2,0.612576,4.08384e-4,8.3328e-5,0.0102096,0.05208,0,0,132.047,-132.047,65.2304,0,0,0,0,1976.37,1.31758,8.63848e-4,20.1051,0.0134034,0.0997352,0,0,0,8.06259,2118.84
70.4-7.10,het,C3,10,7,1899-12-31T10:04:00Z,3,23.4059,0.0156039,0.0107751,0.390098,6.73445,4.64,5,760.058,-760.058,4981.74,0,0,0,0,2030.82,1.35388,0.00332037,1674.88,1.11659,64.5069,5548.06,326.356,16600,10.944,3208.13
70.4-7.10,het,C3,10,7,1899-12-31T10:04:00Z,4,94.3827,0.0629218,0.04173,1.57304,26.0812,14.12,9,745.576,-753.453,15915.9,0,0,0,0,2018.68,1.34579,0.00392044,7615.51,5.07701,306.669,27379.7,291.273,36249.3,4.32587,3178.24
70.4-7.10,het,C3,10,7,1899-12-31T10:04:00Z,5,183.681,0.122618,0.0849544,3.06544,53.0965,38.76,41,1678.27,-1831.74,29003.1,11,23.4,2.12727,2.74362,1558.31,1.03957,1.16941,13572.9,9.06066,415.506,7791.52,40.1625,11730.9,15.126,3084.89
70.4-7.10,het,C3,10,7,1899-12-31T10:04:00Z,6,202.487,0.134991,0.0563329,3.37478,35.208,48.2,34,840.439,-501.953,20162,8,13.96,1.745,0.719057,2111.6,1.40773,1.39163,13884.9,9.25661,314.356,18722,78.6639,26937.7,135.119,3206.58
70.4-7.10,het,C3,10,7,1899-12-31T10:04:00Z,7,246.368,0.164246,0.0806593,4.10614,50.4121,49.84,28,1252.39,-540.121,27259.8,7,6.56,0.937143,0.334324,3251.82,2.16788,1.74106,16617.1,11.078,397.154,12154.7,45.3535,11989.4,27.4493,3149.53
70.4-7.10,het,C3,10,7,1899-12-31T10:04:00Z,8,256.982,0.17155,0.0846495,4.28874,52.9059,48.96,29,1221.41,-1154.09,29724.1,4,4.2,1.05,0.545467,3968.2,2.64723,1.21318,17179.9,11.4686,389.45,19721.1,68.955,20879.3,93.0767,3169.79
70.4-7.10,het,C3,10,7,1899-12-31T10:04:00Z,9,240.697,0.160464,0.0795158,4.01161,49.6974,48.04,28,1002.78,-843.403,27196.3,11,11.72,1.06545,0.349207,3088.22,2.05881,1.78983,16128.5,10.7523,388.387,14179,53.5057,13832.6,14.9846,3225.15
70.4-7.10,het,C3,10,7,1899-12-31T10:04:00Z,10,191.108,0.127405,0.227555,3.18513,142.222,21.84,23,2365.49,-2445.03,57282.5,0,0,0,0,5267.02,3.51135,0.135954,8688.68,5.79246,293.338,29018.7,210.28,65718.4,123.83,3121.8
