fish_id,Genotype,Position,Tray,Trial,Time,Bin,Distance_travelled,Velocity_mean,Velocity_var,Time_moving,Freq_moving,Acceleration_max,Acceleration_min,Freq_in_middle,Time_in_middle,Dist_to_middle_mean,Dist_to_middle_var,Mobility_var,Mobility_mean
4.4-7.10,wt,C4,7,8,1899-12-31T10:21:00Z,8,230.616,3.8436,46.5443,48.96,40,987.054,-631.508,6,6.36,2.58434,1.74589,428.419,11.0131
4.4-7.10,wt,C4,7,8,1899-12-31T10:21:00Z,9,219.936,3.6705,44.954,47,41,900.036,-759.666,7,10.72,2.20001,2.29642,402.919,10.1612
4.4-7.10,wt,C4,7,8,1899-12-31T10:21:00Z,11,0,0,0,0,0,0,0,0,0,3.20817,4.47412e-4,0,0
4.4-7.10,wt,C4,7,8,1899-12-31T10:21:00Z,12,6.0498,0.10083,1.42653,1.12,2,332.696,-366.058,0,0,2.51842,0.504517,10.8323,0.251563
4.4-7.10,wt,C4,7,8,1899-12-31T10:21:00Z,13,3.0909,0.051515,0.552002,0.52,1,467.644,-294.911,0,0,1.71848,0.00750563,2.88667,0.104162
4.4-7.10,wt,C4,7,8,1899-12-31T10:21:00Z,14,47.8126,0.799008,10.3424,10.36,12,715.996,-723.17,1,8.84,2.1438,2.13342,103.316,2.26349
4.4-7.10,wt,C4,7,14,1899-12-31T12:16:00Z,0,52.7058,0.903115,11.5957,12.36,20,609.374,-403.966,2,2.72,2.33879,0.694043,133.52,2.81845
4.4-7.10,wt,C4,7,14,1899-12-31T12:16:00Z,1,103.031,1.71948,21.4994,26.04,41,672.039,-502.607,2,4.56,2.14723,1.40634,213.311,5.1117
4.4-7.10,wt,C4,7,14,1899-12-31T12:16:00Z,2,62.7894,1.04649,14.6089,16.48,27,882.501,-511.043,4,27.56,0.83588,0.84987,161.049,3.36395
4.4-7.10,wt,C4,7,14,1899-12-31T12:16:00Z,3,130.449,2.17705,31.419,33.04,48,1321.98,-1022.2,1,6.32,2.3849,1.39312,245.218,6.0118
4.4-7.10,wt,C4,7,14,1899-12-31T12:16:00Z,4,193.431,3.22384,47.922,44,48,1363.82,-801.149,1,1.92,2.96941,0.559254,366.306,8.89084
4.4-7.10,wt,C4,7,14,1899-12-31T12:16:00Z,5,210.617,3.51029,56.634,44.64,42,2199.92,-1345.05,11,18.12,1.35275,1.44049,462.55,9.92014
4.4-7.10,wt,C4,7,14,1899-12-31T12:16:00Z,6,224.323,3.74371,57.1421,46.92,43,1609.31,-939.586,1,5.56,3.09205,1.44413,401.157,9.8324
4.4-7.10,wt,C4,7,14,1899-12-31T12:16:00Z,7,190.325,3.17208,48.5978,41.84,52,1104.16,-798.238,4,11.28,2.17221,2.1751,369.277,8.67622
4.4-7.10,wt,C4,7,14,1899-12-31T12:16:00Z,8,159.521,2.66223,34.138,39.08,52,867.097,-592.288,9,15.96,1.58951,1.83287,315.996,7.44403
4.4-7.10,wt,C4,7,14,1899-12-31T12:16:00Z,9,161.287,2.68811,34.3164,36.04,46,1107.98,-738.913,6,11.44,2.01313,1.72402,305.186,7.44798
4.4-7.10,wt,C4,7,14,1899-12-31T12:16:00Z,10,56.0745,0.934576,11.3739,12.88,17,555.223,-708.573,0,0,3.67369,0.0828119,88.6196,2.36892
4.4-7.10,wt,C4,7,14,1899-12-31T12:16:00Z,12,8.97465,0.149577,1.17025,1.56,3,364.068,-271.65,1,35.68,0.109942,0.0268823,5.79053,0.287215
4.4-7.10,wt,C4,7,14,1899-12-31T12:16:00Z,13,28.6196,0.476994,13.2481,3.28,3,1378.26,-1222.92,2,8.24,0.696061,0.126047,51.937,0.961954
4.4-7.10,wt,C4,7,14,1899-12-31T12:16:00Z,14,4.32819,0.0721366,0.578927,0.8,2,289.659,-289.659,1,33.44,0.227592,0.0702712,4.02666,0.154003
5.4-7.10,hom,C5,7,4,1899-12-31T08:29:00Z,0,11.4386,0.191536,2.33807,2.68,3,577.833,-458.385,1,23.44,1.83621,2.20069,36.2484,0.724036
5.4-7.10,hom,C5,7,4,1899-12-31T08:29:00Z,2,65.2759,1.08793,16.3248,12.08,16,918.06,-834.82,1,0.8,1.70941,1.03129,136.376,3.0712
5.4-7.10,hom,C5,7,4,1899-12-31T08:29:00Z,3,145.753,2.43246,46.8323,20.12,2,2613.47,-2098.19,6,3.36,2.47668,0.716188,325.034,7.125
5.4-7.10,hom,C5,7,4,1899-12-31T08:29:00Z,4,2.67824,0.0446373,0.250195,0,0,176.45,-176.45,0,0,2.61841,8.94104e-4,1.03365,0.0869526
5.4-7.10,hom,C5,7,4,1899-12-31T08:29:00Z,9,310.862,5.18104,50.3459,57.88,13,792.329,-845.904,0,0,3.44511,0.133319,415.668,14.4672
5.4-7.10,hom,C5,7,4,1899-12-31T08:29:00Z,10,218.926,3.65364,76.7102,29.8,8,1813.18,-1165.31,0,0,2.89261,0.142105,425.87,9.37493
5.4-7.10,hom,C5,7,4,1899-12-31T08:29:00Z,11,0,0,0,0,0,0,0,0,0,2.61935,5.80575e-5,0,0
5.4-7.10,hom,C5,7,4,1899-12-31T08:29:00Z,12,0,0,0,0,0,0,0,0,0,2.61567,0,0,0
5.4-7.10,hom,C5,7,4,1899-12-31T08:29:00Z,13,0,0,0,0,0,0,0,0,0,2.62439,4.48866e-4,0,0
5.4-7.10,hom,C5,7,4,1899-12-31T08:29:00Z,14,25.6278,0.427129,16.8071,3.08,2,2021.02,-2004.92,2,18.6,1.37867,1.6948,52.4095,0.991875
5.4-7.10,hom,C5,7,8,1899-12-31T10:21:00Z,0,0.210538,0.00352778,0.0185683,0,0,131.586,-131.586,0,0,2.87788,0.00382081,0.0347453,0.00482574
5.4-7.10,hom,C5,7,8,1899-12-31T10:21:00Z,1,16.1187,0.269003,2.89693,3.28,4,416.07,-404.815,0,0,2.68435,0.140723,20.9208,0.694102
5.4-7.10,hom,C5,7,8,1899-12-31T10:21:00Z,2,1.81727,0.0302879,0.210052,0.48,1,258.791,-178.935,0,0,0.231515,0.0488689,1.97961,0.0862209
5.4-7.10,hom,C5,7,8,1899-12-31T10:21:00Z,3,0,0,0,0,0,0,0,0,0,0.173841,0,0,0
5.4-7.10,hom,C5,7,8,1899-12-31T10:21:00Z,4,0,0,0,0,0,0,0,0,0,0.173841,0,0,0
5.4-7.10,hom,C5,7,8,1899-12-31T10:21:00Z,5,223.145,3.71908,35.2053,46.12,18,733.568,-470.535,12,18.28,1.34943,1.37613,346.125,10.5302
5.4-7.10,hom,C5,7,8,1899-12-31T10:21:00Z,6,262.382,4.37887,37.2182,55.36,18,985.228,-950.377,11,13.24,1.57367,1.41431,356.132,12.2677
5.4-7.10,hom,C5,7,8,1899-12-31T10:21:00Z,7,249.282,4.15471,35.1903,52.72,24,617.978,-542.755,2,1.12,2.62394,0.887053,310.647,11.3152
5.4-7.10,hom,C5,7,8,1899-12-31T10:21:00Z,8,218.911,3.64852,30.3736,49.68,25,703.126,-520.591,4,2.52,2.61381,0.907188,279.038,10.1275
5.4-7.10,hom,C5,7,8,1899-12-31T10:21:00Z,9,208.229,3.47511,27.6678,50.64,26,584.441,-379.272,4,3.36,2.79351,1.2901,253.413,9.65411
5.4-7.10,hom,C5,7,8,1899-12-31T10:21:00Z,10,191.471,3.19118,39.7885,40.32,27,1463.39,-1209.29,0,0,3.24501,0.185422,319.773,8.99136
5.4-7.10,hom,C5,7,8,1899-12-31T10:21:00Z,11,36.3102,0.605977,6.45635,10,4,448.136,-454.927,1,0.8,1.77026,0.400539,62.56,1.67298
5.4-7.10,hom,C5,7,8,1899-12-31T10:21:00Z,12,0,0,0,0,0,0,0,0,0,1.54652,0,0,0
5.4-7.10,hom,C5,7,8,1899-12-31T10:21:00Z,13,0.315387,0.00525646,0.0414455,0,0,197.117,-197.117,0,0,1.56305,5.73761e-4,0.0672032,0.00669344
5.4-7.10,hom,C5,7,8,1899-12-31T10:21:00Z,14,0.873321,0.0145943,0.0796518,0,0,146.577,-146.577,0,0,1.54392,9.11792e-4,0.165579,0.018543
5.4-7.10,hom,C5,7,14,1899-12-31T12:16:00Z,0,0,0,0,0,0,0,0,0,0,2.52248,8.08411e-4,0,0
5.4-7.10,hom,C5,7,14,1899-12-31T12:16:00Z,1,26.8899,0.448764,29.9987,2.84,5,1733.91,-1733.91,0,0,2.55602,0.146168,62.2065,0.644599
5.4-7.10,hom,C5,7,14,1899-12-31T12:16:00Z,2,10.8189,0.180315,9.16954,1.4,3,1770.55,-1770.55,0,0,2.46062,0.0633553,21.4384,0.331762
5.4-7.10,hom,C5,7,14,1899-12-31T12:16:00Z,6,75.3623,1.25771,13.5379,14.64,29,633.118,-541.488,4,9.28,1.37521,1.03203,153.426,3.89962
5.4-7.10,hom,C5,7,14,1899-12-31T12:16:00Z,7,89.2743,1.48791,16.9647,23.72,40,666.56,-487.778,2,8.08,1.9107,1.25789,170.367,4.46503
5.4-7.10,hom,C5,7,14,1899-12-31T12:16:00Z,8,118.184,1.97237,24.0193,31.12,44,850.592,-781.912,5,16.6,1.67746,1.91821,236.825,5.8618
5.4-7.10,hom,C5,7,14,1899-12-31T12:16:00Z,9,118.975,1.98291,26.1378,27.36,36,853.884,-869.183,2,4.32,2.09843,1.17341,263.92,5.95186
5.4-7.10,hom,C5,7,14,1899-12-31T12:16:00Z,10,50.5195,0.841991,10.7732,11.6,14,1051.45,-889.225,0,0,2.86344,0.192077,93.1892,2.4128
5.4-7.10,hom,C5,7,14,1899-12-31T12:16:00Z,11,2.59386,0.0433756,0.233352,0,0,147.043,-147.043,0,0,2.52738,0.0248966,0.351554,0.0493891
5.4-7.10,hom,C5,7,14,1899-12-31T12:16:00Z,12,5.22496,0.0870827,0.494275,0,0,188.502,-188.502,0,0,3.4089,0.0556285,1.01797,0.111641
5.4-7.10,hom,C5,7,14,1899-12-31T12:16:00Z,13,8.30541,0.138424,1.18977,1.24,2,321.869,-294.055,0,0,3.87193,0.0175321,16.961,0.431263
5.4-7.10,hom,C5,7,14,1899-12-31T12:16:00Z,14,10.8929,0.181548,2.06684,2.12,4,578.861,-392.801,0,0,3.89169,0.00359951,19.5002,0.48539
6.4-7.10,het,C6,7,4,1899-12-31T08:29:00Z,4,91.1913,1.51986,35.6863,14.52,15,2372.64,-1816.83,3,4.72,1.61478,0.601043,184.855,4.16699
6.4-7.10,het,C6,7,4,1899-12-31T08:29:00Z,5,253.09,4.21816,62.6554,56.56,14,1460.71,-950.129,2,6.76,2.41904,0.992093,473.198,12.1643
6.4-7.10,het,C6,7,4,1899-12-31T08:29:00Z,6,199.714,3.33301,41.8367,52.56,21,908.53,-785.266,1,1.84,2.8705,0.392533,370.495,10.111
6.4-7.10,het,C6,7,4,1899-12-31T08:29:00Z,7,158.45,2.64612,32.5752,43.4,33,1204.08,-1001.5,6,9.68,1.88182,1.40938,324.39,8.42607
6.4-7.10,het,C6,7,4,1899-12-31T08:29:00Z,8,145.63,2.42717,26.5002,39.4,37,793.009,-509.643,5,6.28,1.92495,1.2175,294.731,7.90922
6.4-7.10,het,C6,7,4,1899-12-31T08:29:00Z,9,153.33,2.5555,30.7399,43.84,33,1080.26,-720.091,0,0,2.94304,0.0662214,277.637,7.87153
6.4-7.10,het,C6,7,4,1899-12-31T08:29:00Z,11,0.236475,0.00394914,0.0233468,0,0,147.797,-147.797,0,0,2.39021,2.22363e-5,0.106026,0.00841578
6.4-7.10,het,C6,7,4,1899-12-31T08:29:00Z,12,7.05101,0.117517,1.11896,0.76,1,469.318,-674.16,0,0,2.60986,0.0222874,9.84992,0.292414
6.4-7.10,het,C6,7,4,1899-12-31T08:29:00Z,13,16.1405,0.269368,11.2556,2.24,1,2329.5,-1616.43,1,12.44,2.1352,1.21919,32.196,0.542922
6.4-7.10,het,C6,7,4,1899-12-31T08:29:00Z,14,3.78251,0.0630418,0.415691,0.44,1,252.95,-252.95,1,42,0.180771,0.0794564,1.9754,0.116321
6.4-7.10,het,C6,7,8,1899-12-31T10:21:00Z,0,4.00178,0.067054,0.626602,0.56,1,350.322,-226.986,0,0,2.40152,0.643848,6.7199,0.212755
6.4-7.10,het,C6,7,8,1899-12-31T10:21:00Z,1,2.4213,0.0404089,0.284597,0.32,1,225.644,-225.644,1,9.44,0.181409,0.0242207,5.3405,0.136961
6.4-7.10,het,C6,7,8,1899-12-31T10:21:00Z,2,15.1737,0.252894,2.06575,1.44,3,366.143,-280.456,3,32.68,0.160821,0.0626346,39.0838,0.98277
6.4-7.10,het,C6,7,8,1899-12-31T10:21:00Z,3,28.9082,0.481804,5.02226,5.36,12,556.352,-362.089,1,6.88,1.2632,0.687919,63.1308,1.63076
6.4-7.10,het,C6,7,8,1899-12-31T10:21:00Z,4,114.815,1.91358,30.094,24.32,22,1505.33,-1193.46,8,11.48,1.24331,0.922995,256.609,5.88175
6.4-7.10,het,C6,7,8,1899-12-31T10:21:00Z,5,98.5306,1.64218,19.3485,28.76,30,934.018,-686.777,5,15.68,1.28443,1.2933,250.553,5.64496
6.4-7.10,het,C6,7,8,1899-12-31T10:21:00Z,6,117.244,1.95667,19.9968,30.24,31,773.589,-499.319,4,9.48,1.59349,1.26249,216.825,6.06847
6.4-7.10,het,C6,7,8,1899-12-31T10:21:00Z,7,154.194,2.5699,30.3752,39.56,31,2195.72,-868.997,6,6.44,2.04309,1.11133,274.563,7.79767
6.4-7.10,het,C6,7,8,1899-12-31T10:21:00Z,8,183.853,3.06421,24.2203,43.84,19,839.862,-606.341,5,6.28,2.24663,1.26377,247.684,8.90377
6.4-7.10,het,C6,7,8,1899-12-31T10:21:00Z,9,118.292,1.97416,16.5102,31.76,23,1222.85,-1039.59,4,5.36,2.13594,1.05938,145.08,5.36054
6.4-7.10,het,C6,7,8,1899-12-31T10:21:00Z,10,99.1567,1.65261,17.7456,24.92,17,1718.06,-1469.96,1,2.32,3.09097,0.726771,115.028,4.21649
6.4-7.10,het,C6,7,8,1899-12-31T10:21:00Z,11,0,0,0,0,0,0,0,0,0,2.93749,6.99563e-5,0,0
6.4-7.10,het,C6,7,8,1899-12-31T10:21:00Z,12,18.7235,0.312058,10.6782,2.8,4,2077.18,-1205.76,1,0.08,1.67067,0.169903,35.0921,0.697035
6.4-7.10,het,C6,7,8,1899-12-31T10:21:00Z,13,8.75186,0.145864,1.16492,1.48,2,273.604,-255.991,1,41.08,0.521241,0.605292,21.483,0.514552
6.4-7.10,het,C6,7,8,1899-12-31T10:21:00Z,14,102.088,1.70601,42.8383,19.2,22,2881.87,-1998.74,5,12.16,1.53156,1.62556,167.347,3.95071
6.4-7.10,het,C6,7,14,1899-12-31T12:16:00Z,0,2.34123,0.0401171,0.212315,0.16,1,145.977,-145.977,0,0,3.10632,0.0060394,1.22287,0.0751571
6.4-7.10,het,C6,7,14,1899-12-31T12:16:00Z,1,22.3974,0.373788,2.27163,0.92,2,307.751,-265.426,0,0,3.04929,0.0363331,15.7299,0.749056
6.4-7.10,het,C6,7,14,1899-12-31T12:16:00Z,2,18.5363,0.308939,2.90216,3.48,8,566.065,-457.597,2,16.52,0.326076,0.498647,31.0561,0.869515
6.4-7.10,het,C6,7,14,1899-12-31T12:16:00Z,3,79.3845,1.32484,18.4974,19.28,29,1811.99,-1376.39,3,4.28,0.985734,0.983216,149.249,3.73695
6.4-7.10,het,C6,7,14,1899-12-31T12:16:00Z,4,74.5985,1.24331,12.0086,20.36,32,518.763,-461.153,3,7.92,1.5328,0.997618,135.164,3.82988
6.4-7.10,het,C6,7,14,1899-12-31T12:16:00Z,5,107.99,1.79983,32.8583,21.76,34,1733.98,-1324.75,3,8.76,1.60715,0.9317,241.121,5.05785
6.4-7.10,het,C6,7,14,1899-12-31T12:16:00Z,6,157.036,2.62077,29.652,43.44,28,939.732,-663.295,4,7.6,2.2218,1.56889,295.635,8.0419
6.4-7.10,het,C6,7,14,1899-12-31T12:16:00Z,7,133.393,2.22321,25.9206,35.72,36,1199.2,-918.533,4,14.64,1.92123,1.75922,251.494,6.93098
6.4-7.10,het,C6,7,14,1899-12-31T12:16:00Z,8,142.976,2.38611,25.9143,37.36,38,1174.13,-616.228,4,7.6,2.13493,1.37987,240.611,6.93761
6.4-7.10,het,C6,7,14,1899-12-31T12:16:00Z,9,156.236,2.60393,25.7777,42.84,47,653.241,-475.558,3,4.12,2.327,1.17668,283.5,7.95975
6.4-7.10,het,C6,7,14,1899-12-31T12:16:00Z,10,45.9935,0.766559,8.62001,10.88,18,768.843,-529.514,1,11.12,1.5934,1.7097,85.7311,2.15322
6.4-7.10,het,C6,7,14,1899-12-31T12:16:00Z,12,49.6263,0.827105,7.29143,12.4,22,370.809,-385.587,3,46.2,0.19848,0.230222,75.5419,2.27571
6.4-7.10,het,C6,7,14,1899-12-31T12:16:00Z,13,53.7597,0.895995,8.74738,13.4,23,552.919,-359.433,5,25.92,0.501284,0.444349,84.9616,2.43639
6.4-7.10,het,C6,7,14,1899-12-31T12:16:00Z,14,42.6401,0.710668,6.53654,9.08,19,467.718,-484.622,3,32.28,0.350086,0.325128,66.1911,1.9838
7.4-7.10,het,D1,7,4,1899-12-31T08:29:00Z,0,0.842954,0.0141151,0.100714,0,0,203.057,-203.057,0,0,2.86774,0.0016837,1.22857,0.0494745
7.4-7.10,het,D1,7,4,1899-12-31T08:29:00Z,1,4.95987,0.0826645,0.973255,1.04,2,455.693,-359.07,0,0,2.63859,0.0644223,17.5095,0.309083
7.4-7.10,het,D1,7,4,1899-12-31T08:29:00Z,2,2.54777,0.0424628,0.324849,0,0,268.111,-268.111,0,0,2.32431,0.00781631,2.08864,0.0819444
7.4-7.10,het,D1,7,4,1899-12-31T08:29:00Z,3,11.4827,0.191634,1.14115,0,0,264.252,-264.252,0,0,2.7745,0.00417479,4.22732,0.313627
7.4-7.10,het,D1,7,4,1899-12-31T08:29:00Z,4,5.91702,0.098617,0.654387,1.2,2,221.284,-221.284,0,0,0.707096,0.205868,13.6666,0.357513
7.4-7.10,het,D1,7,4,1899-12-31T08:29:00Z,5,141.173,2.35288,33.4458,32.24,34,1088.29,-708.118,10,20,1.09082,1.08966,344.245,7.55214
7.4-7.10,het,D1,7,4,1899-12-31T08:29:00Z,6,241.383,4.02843,62.7657,41.84,27,1486.06,-841.254,7,8.2,2.11522,1.40052,460.418,11.7361
7.4-7.10,het,D1,7,4,1899-12-31T08:29:00Z,7,167.431,2.79611,30.5726,30.6,21,958.557,-703.47,4,5.48,1.80944,1.1031,328.58,8.92972
7.4-7.10,het,D1,7,4,1899-12-31T08:29:00Z,8,137.491,2.29152,30.9535,31.44,31,2486.92,-1271.52,8,29.16,0.998778,1.58494,260.56,7.00281
7.4-7.10,het,D1,7,4,1899-12-31T08:29:00Z,10,29.346,0.489752,15.8301,4.92,5,1819.2,-1847.17,0,0,3.09253,0.00760873,56.8624,1.21627
7.4-7.10,het,D1,7,4,1899-12-31T08:29:00Z,11,5.74135,0.0958809,0.837502,0.72,1,250.038,-246.449,0,0,2.60321,0.18958,5.72648,0.215902
7.4-7.10,het,D1,7,4,1899-12-31T08:29:00Z,12,1.05575,0.0175959,0.0927743,0,0,139.565,-139.565,0,0,2.33377,0.00676676,0.242878,0.027521
7.4-7.10,het,D1,7,4,1899-12-31T08:29:00Z,13,45.6384,0.761655,31.3463,3.48,1,1833.67,-1994.96,0,0,3.04273,0.177798,90.7895,1.54618
7.4-7.10,het,D1,7,4,1899-12-31T08:29:00Z,14,5.41128,0.090188,0.482371,0,0,161.641,-161.641,0,0,3.13221,0.00586415,1.79611,0.165314
7.4-7.10,het,D1,7,8,1899-12-31T10:21:00Z,0,8.33185,0.139609,0.859394,0.56,1,174.545,-223.801,0,0,2.48447,0.0936907,12.5639,0.458683
7.4-7.10,het,D1,7,8,1899-12-31T10:21:00Z,1,2.68364,0.0447871,0.282116,0,0,232.939,-186.796,0,0,1.15472,0.326354,4.36203,0.137907
7.4-7.10,het,D1,7,8,1899-12-31T10:21:00Z,2,9.99272,0.166545,1.33791,1.76,3,312.773,-312.773,0,0,1.05501,0.56731,19.2419,0.545059
7.4-7.10,het,D1,7,8,1899-12-31T10:21:00Z,3,59.3464,0.989106,23.6685,7.92,7,1842.26,-894.99,6,11.88,0.696127,0.27717,137.637,2.7498
7.4-7.10,het,D1,7,8,1899-12-31T10:21:00Z,4,72.3828,1.20638,15.8566,10.36,8,1211.4,-796.556,2,3.68,2.32707,0.529225,109.897,3.20365
7.4-7.10,het,D1,7,8,1899-12-31T10:21:00Z,5,182.254,3.03757,45.5319,34.96,29,2127.01,-1511.59,11,16.08,1.18533,1.09054,369.443,8.99835
7.4-7.10,het,D1,7,8,1899-12-31T10:21:00Z,6,128.589,2.14601,19.5335,29.88,25,654.565,-457.943,3,10.2,1.70163,1.32964,239.832,6.91383
7.4-7.10,het,D1,7,8,1899-12-31T10:21:00Z,7,193.103,3.21838,36.0085,43.72,33,1164.52,-828.154,4,3.64,2.45015,0.960336,337.072,9.84566
7.4-7.10,het,D1,7,8,1899-12-31T10:21:00Z,8,267.608,4.46013,41.0427,53.76,19,1055.9,-1246.59,4,6.44,2.47308,1.44096,375.412,13.3555
7.4-7.10,het,D1,7,8,1899-12-31T10:21:00Z,9,222.896,3.71989,34.5556,49.6,19,2319.67,-1388.84,6,4.12,2.5517,0.97735,287.589,10.6716
7.4-7.10,het,D1,7,8,1899-12-31T10:21:00Z,10,62.9852,1.04975,8.84544,17.28,12,448.723,-403.425,0,0,2.9389,0.140063,63.2596,2.61535
7.4-7.10,het,D1,7,8,1899-12-31T10:21:00Z,11,0.447602,0.00746999,0.0419609,0,0,149.404,-149.404,0,0,2.82309,0.00153117,0.169495,0.0150481
7.4-7.10,het,D1,7,8,1899-12-31T10:21:00Z,12,2.07648,0.034608,0.200199,0,0,166.756,-166.756,0,0,2.8942,0.00210167,0.803654,0.0680799
7.4-7.10,het,D1,7,8,1899-12-31T10:21:00Z,13,39.0776,0.651293,7.92627,5.96,5,922.394,-869.672,2,2.44,2.70917,0.571534,54.597,1.61032
7.4-7.10,het,D1,7,8,1899-12-31T10:21:00Z,14,15.0907,0.252184,1.42529,0.52,1,187.934,-196.88,0,0,2.86159,0.00486408,5.63796,0.471864
7.4-7.10,het,D1,7,14,1899-12-31T12:16:00Z,0,0,0,0,0,0,0,0,0,0,2.52308,0.00387593,0,0
7.4-7.10,het,D1,7,14,1899-12-31T12:16:00Z,1,1.36792,0.0228291,0.173179,0,0,190.964,-274.904,0,0,2.42059,0.0010109,1.00666,0.0488654
7.4-7.10,het,D1,7,14,1899-12-31T12:16:00Z,2,17.85,0.2975,2.10218,2.24,2,305.052,-317.43,0,0,2.54,0.185203,12.7536,0.606875
7.4-7.10,het,D1,7,14,1899-12-31T12:16:00Z,3,116.682,1.9473,29.3204,23.4,30,1207.64,-1517.55,1,2.12,2.86178,0.798456,219.768,5.3555
7.4-7.10,het,D1,7,14,1899-12-31T12:16:00Z,4,66.7323,1.11221,14.5028,13.04,11,971.917,-631.536,2,0.96,2.74721,0.513418,111.083,2.91837
7.4-7.10,het,D1,7,14,1899-12-31T12:16:00Z,5,84.8232,1.41372,22.5674,15.48,21,1585.39,-775.663,6,26.32,1.12454,1.72622,179.5,3.99458
7.4-7.10,het,D1,7,14,1899-12-31T12:16:00Z,6,150.071,2.50453,28.8124,39.68,28,1168.19,-665.107,0,0,2.99262,0.372373,267.446,7.50343
7.4-7.10,het,D1,7,14,1899-12-31T12:16:00Z,7,85.7056,1.42843,11.4446,24.36,37,517.534,-357.334,7,26.28,0.707765,1.04094,166.573,4.51276
7.4-7.10,het,D1,7,14,1899-12-31T12:16:00Z,8,281.898,4.70457,65.8196,49.96,18,1220.43,-1108.4,3,11.36,2.51912,2.24226,464.281,12.9332
7.4-7.10,het,D1,7,14,1899-12-31T12:16:00Z,9,320.626,5.34376,86.5549,53.88,17,2340.81,-1372.25,2,6.6,2.68341,1.52439,540.33,14.6106
7.4-7.10,het,D1,7,14,1899-12-31T12:16:00Z,10,40.7234,0.678723,8.42974,7.36,11,1399.97,-728.304,0,0,1.68304,1.90065,63.3835,1.75823
7.4-7.10,het,D1,7,14,1899-12-31T12:16:00Z,11,13.4873,0.225541,1.55069,2.08,4,375.081,-313.308,2,19.4,0.346984,0.156092,19.5754,0.597449
7.4-7.10,het,D1,7,14,1899-12-31T12:16:00Z,12,54.1462,0.902436,13.3854,9,14,1242.19,-1140.63,8,37.12,0.176327,0.124113,86.4401,2.23894
8.4-7.10,het,A1,8,1,1899-12-31T07:41:00Z,0,51.6286,0.872105,8.99612,12.44,14,653.233,-381.449,1,2.24,2.10428,0.757853,95.8099,2.60263
8.4-7.10,het,A1,8,1,1899-12-31T07:41:00Z,1,68.5085,1.14947,10.9873,13.12,20,472.291,-358.009,2,4.52,1.97087,1.47745,130.467,3.27333
8.4-7.10,het,A1,8,1,1899-12-31T07:41:00Z,2,46.7679,0.779465,7.32149,10.12,19,454.412,-454.412,2,2.96,2.11083,0.787712,95.9238,2.36471
8.4-7.10,het,A1,8,1,1899-12-31T07:41:00Z,3,85.837,1.43062,17.1442,18.76,24,744.133,-528.812,4,14.12,1.84297,1.76274,149.345,3.87722
8.4-7.10,het,A1,8,1,1899-12-31T07:41:00Z,4,52.838,0.880633,9.21182,11.64,18,550.873,-384.579,3,29.24,1.30161,1.8761,97.5278,2.40196
8.4-7.10,het,A1,8,1,1899-12-31T07:41:00Z,5,57.7543,0.962572,11.3856,9.64,15,1135.9,-754.063,3,13.04,0.999849,0.801826,106.565,2.71906
8.4-7.10,het,A1,8,1,1899-12-31T07:41:00Z,6,49.0668,0.818872,7.40803,6.44,11,705.371,-428.311,7,31.48,0.220601,0.109183,94.1294,2.52917
8.4-7.10,het,A1,8,1,1899-12-31T07:41:00Z,7,93.1815,1.5551,19.3854,21.24,27,1032.49,-1283.77,5,8,1.8238,1.25829,157.1,4.27571
8.4-7.10,het,A1,8,1,1899-12-31T07:41:00Z,8,124.308,2.0718,19.7141,31.12,31,806.472,-515.529,0,0,3.16267,0.432741,178.069,5.80915
8.4-7.10,het,A1,8,1,1899-12-31T07:41:00Z,9,120.405,2.00675,19.9751,31.24,36,645.946,-567.232,5,12.56,1.93837,2.0727,156.293,5.15473
8.4-7.10,het,A1,8,1,1899-12-31T07:41:00Z,10,47.513,0.791884,7.23386,10.24,14,435.261,-330.625,0,0,3.82029,0.0358343,44.1254,1.81588
8.4-7.10,het,A1,8,1,1899-12-31T07:41:00Z,11,4.76042,0.0794994,0.47971,0.52,1,226.973,-195.701,0,0,3.77128,0.00849377,1.7988,0.137615
8.4-7.10,het,A1,8,1,1899-12-31T07:41:00Z,12,1.52686,0.0254477,0.138742,0,0,153.992,-153.992,0,0,3.82323,0.0134302,0.341096,0.0356624
8.4-7.10,het,A1,8,1,1899-12-31T07:41:00Z,13,23.8911,0.399517,8.83167,3.48,5,1883.69,-1328.75,0,0,3.80031,0.00270079,28.8434,0.88453
8.4-7.10,het,A1,8,1,1899-12-31T07:41:00Z,14,25.7103,0.428505,4.4364,4.08,9,600.771,-596.69,0,0,3.61527,0.0507489,30.3092,1.11384
8.4-7.10,het,A1,8,5,1899-12-31T08:46:00Z,0,5.87943,0.0984499,0.565304,0.48,1,254.532,-254.532,0,0,0.718761,0.0436756,6.33392,0.299253
8.4-7.10,het,A1,8,5,1899-12-31T08:46:00Z,1,2.80687,0.0467811,0.251043,0,0,146.026,-143.712,0,0,0.870668,0.00571288,0.40969,0.0565135
8.4-7.10,het,A1,8,5,1899-12-31T08:46:00Z,2,1.52777,0.0255308,0.139166,0,0,149.175,-149.175,0,0,0.937883,0.00280846,0.118198,0.0226468
8.4-7.10,het,A1,8,5,1899-12-31T08:46:00Z,3,5.00868,0.0834781,0.449711,0,0,161.84,-161.84,0,0,0.955395,0.00612755,0.593397,0.0906483
