"","fish_id","Genotype","Position","Trial","Tray","Bin","Distance_travelled","Velocity_mean","Velocity_var","Time_moving","Freq_moving","Acceleration_max","Acceleration_min","Acceleration_mean","Acceleration_var","Freq_in_middle","Time_in_middle","Dist_to_middle_total","Dist_to_middle_mean","Dist_to_middle_var","Mobility_total","Mobility_mean","Mobility_var"
"1",1,"het","A1","5",1,"Start-0:05:00",258.27,0.862047,"8.14797",52.2669,80,440.018,-305.283,-2.21451e-17,"2082.98",12,103.599,5812.95,1.29263,"1.22234",18799.9,4.18334,"220.562"
"2",1,"het","A1","5",1,"0:05:00-0:10:00",801.984,2.67446,"31.9809",175.465,172,1052.73,-813.167,-7.11017e-17,"9801.97",23,81.6686,7071.64,1.57183,"1.66077",51684.2,11.4905,"501.116"
"3",1,"het","A1","5",1,"0:10:00-0:15:00",382.997,1.27722,"15.5992",78.4656,95,619.63,-568.557,0.0105864,"4108.9",16,98.0672,5365.31,1.19256,"1.16358",22923.4,5.09635,"242.249"
"4",1,"het","A1","5",1,"0:15:00-0:20:00",729.249,2.43082,"25.9138",165.666,175,1183.07,-975.592,0.00361145,"8268",21,73.067,6543,1.454,"1.4457",45000.7,10.0001,"404.961"
"5",1,"het","A1","5",1,"0:20:00-0:25:00",328.21,1.09452,"10.9409",72.473,99,892.138,-602.241,-0.0142003,"3193.05",12,57.6003,6337.72,1.4087,"1.05002",19644.3,4.36734,"186.991"
"6",1,"het","A1","5",1,"0:25:00-0:30:00",1159.6,3.86703,"50.0356",226.659,152,1308.62,-1078.34,0.0466958,"15012.6",22,53.8003,8816.09,1.95957,"1.56253",64289.9,14.293,"561.95"
"7",2,"het","A2","5",1,"Start-0:05:00",19.5078,0.0651123,"0.327907",2.46668,3,240.551,-238.114,0,"95.5494",0,0,11652.9,2.59126,"0.0436863",1720.77,0.382905,"11.3792"
"8",2,"het","A2","5",1,"0:05:00-0:10:00",899.495,2.99963,"31.0904",194.198,162,624.435,-472.163,-1.26403e-16,"8388.19",44,134.401,3875.36,0.861382,"1.07637",63645.7,14.1498,"615.57"
"9",2,"het","A2","5",1,"0:10:00-0:15:00",352.655,1.17603,"7.17368",100.337,50,742.862,-587.659,3.47608e-17,"2008.12",0,0,11180,2.485,"0.11435",24841.1,5.52271,"119.538"
"10",2,"het","A2","5",1,"0:15:00-0:20:00",831.855,2.77284,"30.717",171.395,144,1050.59,-802.389,0.011773,"8898.75",29,94.3338,5741.32,1.27585,"1.18131",53678.4,11.9285,"474.588"
"11",2,"het","A2","5",1,"0:20:00-0:25:00",134.487,0.448487,"9.43364",21.0061,13,939.777,-730.653,-0.0117808,"2365.43",0,0,11778.2,2.61796,"0.0339458",7683.11,1.70812,"92.3149"
"12",2,"het","A2","5",1,"0:25:00-0:30:00",774.665,2.58335,"29.2666",141.925,101,752.325,-514.962,0.0121271,"7446.7",21,83.2671,5577.61,1.23974,"1.16129",52244.7,11.6151,"504.641"
"13",3,"hom","A3","5",1,"Start-0:05:00",1498.39,5.00351,"62.6944",262.733,81,1076.63,-1252.52,0.194002,"17434.9",3,2.40001,13943.9,3.10139,"0.283286",100575,22.3899,"950.186"
"14",3,"hom","A3","5",1,"0:05:00-0:10:00",989.512,3.29982,"29.4496",213.066,106,528.521,-564.515,0.00179495,"8133.93",22,64.467,8740.65,1.9428,"1.60883",68376,15.2014,"581.318"
"15",3,"hom","A3","5",1,"0:10:00-0:15:00",88.1769,0.294052,"2.65873",15.1364,17,742.186,-555.176,6.32015e-18,"710.833",0,0,11551.8,2.56763,"0.0238483",4857.96,1.08003,"33.0174"
"16",3,"hom","A3","5",1,"0:15:00-0:20:00",1195.76,3.98585,"39.485",236.795,97,723.107,-599.763,-2.00531e-16,"11645.6",7,11.9334,12434,2.7631,"0.741706",74383.7,16.5297,"588.863"
"17",3,"hom","A3","5",1,"0:20:00-0:25:00",146.761,0.489419,"3.50068",31.8062,31,541.908,-675.484,3.16007e-17,"954.899",0,0,13055.6,2.90188,"0.0125351",8597.5,1.9114,"45.5763"
"18",3,"hom","A3","5",1,"0:25:00-0:30:00",934.825,3.11745,"26.7567",226.325,118,458.209,-405.803,0.0189764,"8017.14",8,20.2001,11783.3,2.6191,"1.11",57656.1,12.8182,"445.837"
"19",4,"het","A4","5",1,"Start-0:05:00",177.557,0.592644,"5.81549",37.5335,31,451.794,-550.326,1.73998e-17,"1596.16",0,0,10631.3,2.36409,"0.514472",14193.3,3.15827,"145.919"
"20",4,"het","A4","5",1,"0:05:00-0:10:00",920.572,3.06992,"34.0132",198.331,144,1626.02,-1119.56,1.70644e-16,"8962.07",27,47.4002,7551.36,1.67845,"1.07302",65893.1,14.6494,"581.033"
"21",4,"het","A4","5",1,"0:10:00-0:15:00",229.159,0.764199,"11.0688",37.4002,16,662.625,-548.503,-1.89604e-17,"2684.73",1,198.796,3686.05,0.819304,"1.41382",14365.8,3.19383,"163.232"
"22",4,"het","A4","5",1,"0:15:00-0:20:00",1351.21,4.50401,"54.1548",212.395,100,966.564,-716.595,0.0668129,"13918.7",20,44.2047,8761.35,1.94697,"1.24272",84182.7,18.7073,"716.313"
"23",4,"het","A4","5",1,"0:20:00-0:25:00",117.754,0.392685,"7.93619",13.4061,8,919.404,-892.719,-0.0668574,"1918.51",0,0,13532.2,3.00782,"0.0163084",6120.34,1.36068,"68.6198"
"24",4,"het","A4","5",1,"0:25:00-0:30:00",1423.54,4.74721,"58.368",229.459,79,941.251,-1453.29,-5.68813e-17,"14242.6",25,35.7335,9230.54,2.05169,"1.19335",88735.7,19.7278,"704.138"
"25",5,"het","A5","5",1,"Start-0:05:00",1753.73,5.85353,"96.2619",263.866,109,1649.78,-1474.51,0.0275362,"27409.1",10,7.86671,12157.2,2.7034,"0.675117",103592,23.0511,"1035.1"
"26",5,"het","A5","5",1,"0:05:00-0:10:00",1281.91,4.2749,"44.2572",263.533,100,1119.33,-1480.06,0.0640914,"13358.4",37,45.2002,8554.7,1.90147,"1.48198",84016.1,18.6785,"704.901"
"27",5,"het","A5","5",1,"0:10:00-0:15:00",1092.3,3.64261,"51.7421",222.533,126,1034.29,-1792.82,-0.0244283,"13299.2",21,30.0668,10770.3,2.39393,"1.31593",64908,14.4304,"575.517"
"28",5,"het","A5","5",1,"0:15:00-0:20:00",1159.9,3.86632,"37.5152",252,107,943.962,-858.928,-0.0112512,"12237.1",21,33.4002,9847.54,2.18834,"1.44786",72722.7,16.1606,"573.935"
"29",5,"het","A5","5",1,"0:20:00-0:25:00",1355.21,4.51937,"62.1208",252.407,110,1352.14,-1400.96,0.0291492,"18601.4",12,14.2667,11525.7,2.56184,"1.00232",73205.1,16.275,"603.857"
"30",5,"het","A5","5",1,"0:25:00-0:30:00",1206.16,4.0223,"39.2698",257.326,110,733.308,-570.013,-0.0291492,"12169.9",17,23.0001,10823.1,2.40567,"1.20418",73012.3,16.2322,"554.095"
"31",6,"hom","A6","5",1,"Start-0:05:00",34.3868,0.114775,"0.915332",7.53337,8,306.841,-216.033,-9.49078e-18,"238.004",2,36.2668,8415.37,1.87133,"0.895339",2486.53,0.553299,"27.47"
"32",6,"hom","A6","5",1,"0:05:00-0:10:00",1439.18,4.79936,"55.9631",241.135,63,2170.58,-1694.04,0,"15955.8",26,21.2638,10294.7,2.28822,"1.03263",91667,20.3795,"717.109"
"33",6,"hom","A6","5",1,"0:10:00-0:15:00",406.02,1.354,"17.043",75.5959,23,898.78,-560.073,0.0565476,"3891.28",5,4.00302,11538.1,2.56459,"0.316727",25150.1,5.59139,"238.456"
"34",6,"hom","A6","5",1,"0:15:00-0:20:00",1072.29,3.57427,"39.1053",208.666,80,1935.8,-1250.26,-0.041799,"9999.43",22,40.2669,9019.57,2.00435,"1.25634",69013.3,15.3363,"530.833"
"35",6,"hom","A6","5",1,"0:20:00-0:25:00",199.339,0.664754,"9.74906",31.4728,16,724.818,-486.671,-0.0147206,"2130.54",0,0,11643.3,2.58798,"0.0575852",11996.2,2.66701,"123.348"
"36",6,"hom","A6","5",1,"0:25:00-0:30:00",1220.12,4.06885,"43.1829",218.992,69,1016.33,-960.898,-0.0200024,"11803.7",12,9.26671,10865.1,2.415,"0.688155",73834.4,16.4149,"542.253"
"37",7,"het","B1","5",1,"Start-0:05:00",248.641,0.829907,"7.72314",59.267,88,369.472,-369.472,0.0145899,"2014.57",15,131.199,4052.05,0.901055,"0.985647",19192.7,4.27074,"221.842"
"38",7,"het","B1","5",1,"0:05:00-0:10:00",837.057,2.79142,"28.4891",216.865,180,1216.96,-775.523,-0.00217133,"8351.97",35,83.3353,5923.19,1.31656,"1.26234",53649.1,11.9273,"499.541"
"39",7,"het","B1","5",1,"0:10:00-0:15:00",232.98,0.77694,"7.49651",55.9988,63,816.082,-647.701,-0.0124023,"2127.76",10,41.0669,8380.19,1.86268,"1.20739",14747.8,3.27875,"151.56"
"40",7,"het","B1","5",1,"0:15:00-0:20:00",1014.01,3.38001,"31.6115",248.733,125,950.485,-838.384,5.05275e-17,"10279.7",30,73.267,7448.25,1.65517,"1.53202",60216.9,13.3815,"467.325"
"41",7,"het","B1","5",1,"0:20:00-0:25:00",272.466,0.908618,"6.91976",64.6063,66,526.361,-454,0.0115278,"1845.05",11,45.8002,7036.25,1.56396,"0.904617",18302.7,4.06909,"171.982"
"42",7,"het","B1","5",1,"0:25:00-0:30:00",1030.1,3.43517,"28.1982",256.535,136,693.044,-460.833,0.0515173,"9140.22",32,83.5338,6967.67,1.54872,"1.56074",60118.4,13.3656,"450.911"
"43",8,"hom","B2","5",1,"Start-0:05:00",112.627,0.375922,"31.6433",5.8667,6,1517.62,-1523.71,8.85806e-17,"9071.37",0,0,11821.2,2.62868,"0.0194326",2787.05,0.620172,"48.5376"
"44",8,"hom","B2","5",1,"0:05:00-0:10:00",1498.08,4.9958,"55.109",208.598,80,693.422,-558.298,0.031037,"13614.3",32,38.9972,9047.21,2.01094,"1.23228",95202.5,21.1655,"814.616"
"45",8,"hom","B2","5",1,"0:10:00-0:15:00",251.086,0.837321,"4.97006",57.9366,39,552.81,-559.34,3.79209e-17,"1279.64",1,0.069667,10823.6,2.40578,"0.0228706",15845.5,3.52279,"78.3495"
"46",8,"hom","B2","5",1,"0:15:00-0:20:00",1161.59,3.87195,"44.5944",174.195,85,811.022,-976.939,0.0738378,"10649.7",18,49.5336,8591.9,1.90931,"1.32415",71929,15.9842,"601.051"
"47",8,"hom","B2","5",1,"0:20:00-0:25:00",291.273,0.971338,"11.4116",49.7321,45,834.614,-746.435,-0.0586863,"2607.98",0,0,11481.1,2.55193,"0.386277",18232,4.05336,"147.42"
"48",8,"hom","B2","5",1,"0:25:00-0:30:00",1685.73,5.62159,"59.1556",237.209,62,1166.62,-672.612,-0.0152007,"16499",16,12.2001,11153.6,2.47913,"0.706577",100800,22.4099,"745.579"
"49",9,"wt","B3","5",1,"Start-0:05:00",31.8756,0.106393,"0.709598",7.2667,11,234.615,-145.53,-1.5818e-17,"143.827",0,0,10633.5,2.36458,"0.0217774",2518.6,0.560436,"20.9902"
"50",9,"wt","B3","5",1,"0:05:00-0:10:00",0.616541,0.00205604,"0.00633878",0,0,47.6495,-47.6495,0,"2.85496",0,0,9377.95,2.08445,"0.00553673",20.4267,0.00454128,"0.0319829"
"51",9,"wt","B3","5",1,"0:10:00-0:15:00",122.88,0.409779,"2.12952",17.6668,30,155.602,-140.146,2.52806e-17,"564.777",0,0,10686,2.37519,"0.0445067",8344.64,1.85519,"46.749"
"52",9,"wt","B3","5",1,"0:15:00-0:20:00",60.8969,0.202989,"2.83058",6.73337,2,241.202,-302.296,3.15797e-18,"249.725",1,1.46667,9384.1,2.08536,"0.037293",3521.78,0.782617,"40.495"
"53",9,"wt","B3","5",1,"0:20:00-0:25:00",0.887235,0.00295875,"0.00988545",0,0,54.2148,-52.4216,0,"3.34139",0,0,8322.86,1.84994,"0.0173717",45.3887,0.0100909,"0.131637"
"54",9,"wt","B3","5",1,"0:25:00-0:30:00",0.682813,0.00227704,"0.00789141",0,0,60.1153,-60.1153,0,"3.55422",0,0,9124.16,2.02804,"0.000895923",28.2137,0.0062725,"0.0973852"
"55",10,"hom","B4","5",1,"Start-0:05:00",695.578,2.32168,"20.2947",174.133,199,449.191,-444.903,1.89816e-16,"5266.28",25,62.7336,5742.42,1.27694,"0.909119",48697.4,10.8361,"484.522"
"56",10,"hom","B4","5",1,"0:05:00-0:10:00",704.683,2.34998,"19.3425",195.333,184,852.484,-584.553,-0.0134028,"6060.72",38,99.1975,4738.88,1.05332,"1.018",53656,11.9289,"517.67"
"57",10,"hom","B4","5",1,"0:10:00-0:15:00",300.094,1.00075,"7.98609",68.0033,92,467.313,-371.37,-1.10603e-17,"2236.84",15,95.2656,4511.11,1.00269,"0.988375",20681.7,4.59798,"213.56"
"58",10,"hom","B4","5",1,"0:15:00-0:20:00",967.774,3.2259,"33.8191",206.462,128,746.222,-550.328,6.94753e-17,"10093.5",32,107.805,5034.64,1.11881,"1.3044",59358.4,13.1908,"525.955"
"59",10,"hom","B4","5",1,"0:20:00-0:25:00",306.883,1.02339,"9.51772",67.673,82,524.295,-536.7,0.0329015,"2431.99",12,78.0596,7627.11,1.69529,"2.05614",19544.7,4.3452,"202.118"
"60",10,"hom","B4","5",1,"0:25:00-0:30:00",867.931,2.89438,"29.1461",193.592,136,904.595,-860.465,0.0287504,"8998.13",32,108.475,4654.69,1.03461,"1.16111",52886.6,11.7578,"468.793"
"61",11,"het","B5","5",1,"Start-0:05:00",374.716,1.25071,"21.9267",60.4003,20,1058.09,-1522.78,7.90898e-17,"4738.69",13,156.601,3182.78,0.707756,"1.01432",26437.3,5.88279,"326.327"
"62",11,"het","B5","5",1,"0:05:00-0:10:00",920.57,3.06992,"28.0635",195.198,133,1258.74,-1021.12,0.00790924,"7725.03",31,60.6003,7012.34,1.55864,"1.06505",65865.2,14.6432,"558.919"
"63",11,"het","B5","5",1,"0:10:00-0:15:00",189.424,0.631691,"7.71469",17.9364,18,879.489,-616.994,-0.0251579,"1875.22",0,0,10708.7,2.38025,"0.030209",12051.5,2.6793,"86.14"
"64",11,"het","B5","5",1,"0:15:00-0:20:00",1520.51,5.06834,"48.4819",244.529,60,902.5,-1658.58,0.0156951,"12728.5",36,37.0669,8302.36,1.84497,"1.14101",101737,22.6083,"700.762"
"65",11,"het","B5","5",1,"0:20:00-0:25:00",369.963,1.23375,"9.66424",72.8064,61,622.855,-612.096,-0.00468005,"2272.69",0,0,12945.4,2.87739,"0.0336716",26396.8,5.86857,"160.706"
"66",11,"het","B5","5",1,"0:25:00-0:30:00",1462.52,4.87721,"41.7681",239.259,69,1389.71,-972.528,0.0335515,"11614.7",30,33.4002,8806.63,1.95746,"0.97923",97381.1,21.6499,"668.401"
"67",12,"wt","B6","5",1,"Start-0:05:00",919.602,3.06942,"28.9068",225.666,167,743.704,-750.117,0.0165441,"7977.08",23,58.467,7414.02,1.64866,"1.28537",63735,14.1823,"598.496"
"68",12,"wt","B6","5",1,"0:05:00-0:10:00",894.139,2.98177,"30.5049",182.733,101,809.14,-700.676,0.0537826,"8963.81",17,52.9336,8054.88,1.79037,"1.48146",58329.6,12.9679,"498.64"
"69",12,"wt","B6","5",1,"0:10:00-0:15:00",559.436,1.86561,"24.6066",116.537,92,925.679,-1240.74,0.0153549,"6260.39",11,23.5335,12120,2.69394,"1.40691",32873,7.30837,"325.982"
"70",12,"wt","B6","5",1,"0:15:00-0:20:00",944.104,3.147,"27.6657",220.395,116,1053.18,-837.316,0.0174352,"9464.25",25,87.2671,6744.71,1.49882,"1.61381",59485.2,13.2189,"449.593"
"71",12,"wt","B6","5",1,"0:20:00-0:25:00",564.815,1.88354,"21.9691",143.999,107,1669.69,-1363.83,-0.0174348,"6675.92",20,75.1337,7196.44,1.59957,"1.541",32732,7.27701,"238.702"
"72",12,"wt","B6","5",1,"0:25:00-0:30:00",869.427,2.89937,"24.5866",206.533,131,794.438,-800.627,0.0112293,"8015",24,62.067,7517.18,1.67086,"1.59983",55380.5,12.3123,"420.025"
"73",13,"hom","C1","5",1,"Start-0:05:00",1069.68,3.57036,"35.9052",223.133,132,654.76,-491.672,-2.53087e-17,"9135.92",22,36.7335,9420.17,2.09477,"1.5053",74540.6,16.5867,"730.989"
"74",13,"hom","C1","5",1,"0:05:00-0:10:00",838.877,2.79749,"25.4258",199.269,167,812.397,-720.012,-1.20083e-16,"7247.35",21,46.4669,9688.79,2.15354,"1.77993",55780.6,12.4012,"494.079"
"75",13,"hom","C1","5",1,"0:10:00-0:15:00",166.584,0.555524,"4.39889",39.4669,40,413.977,-322.106,-6.32015e-18,"1164.6",1,2.73335,15293.4,3.39928,"0.509867",11146.5,2.47811,"97.516"
"76",13,"hom","C1","5",1,"0:15:00-0:20:00",752.087,2.50694,"22.6099",178.462,163,661.282,-547.564,6.31594e-17,"6884.63",13,31.8002,9924.98,2.20555,"1.39331",47131.8,10.4737,"390.008"
"77",13,"hom","C1","5",1,"0:20:00-0:25:00",84.1931,0.280767,"3.94156",13.4727,17,965.559,-798.189,-3.47608e-17,"1150.49",0,0,13719.2,3.0494,"0.0202731",4644.35,1.03254,"42.0392"
"78",13,"hom","C1","5",1,"0:25:00-0:30:00",773.702,2.58014,"19.5302",192.392,143,575.324,-484.257,0.0463367,"6147.08",15,50.2669,9145.14,2.0327,"1.52176",49858.3,11.0845,"386.898"
"79",14,"het","C2","5",1,"Start-0:05:00",65.8647,0.219841,"1.19711",12.2667,12,195.074,-208.633,-1.73998e-17,"301.91",0,0,11230.3,2.4973,"0.00498059",5972.81,1.32906,"41.2695"
"80",14,"het","C2","5",1,"0:05:00-0:10:00",903.717,3.01371,"25.9407",221.534,131,709.383,-578.68,-0.0398596,"7703.28",34,66.267,6324.1,1.40567,"1.16935",61635.3,13.7028,"550.706"
"81",14,"het","C2","5",1,"0:10:00-0:15:00",860.567,2.86982,"33.3675",195.468,141,1262.17,-1180.41,0.0241583,"9479.38",21,67.467,8623.6,1.91678,"1.61695",53948.1,11.9938,"516.179"
"82",14,"het","C2","5",1,"0:15:00-0:20:00",925.578,3.08524,"31.4655",217.262,144,910.528,-1082.61,0.0145592,"9210.77",34,75.6004,6555.15,1.4567,"1.4668",56985.4,12.6634,"477.032"
"83",14,"het","C2","5",1,"0:20:00-0:25:00",415.175,1.38452,"14.6959",92.8065,54,799.342,-627.126,-0.0145689,"3796.19",7,15.6001,8572.28,1.90537,"0.688497",25307,5.62627,"254.154"
"84",14,"het","C2","5",1,"0:25:00-0:30:00",852.776,2.84384,"31.6662",192.401,149,1041.33,-1052.58,0.0119409,"8937.04",35,110.658,4951.54,1.10059,"1.33961",48375.1,10.7548,"419.903"
"85",15,"het","C3","5",1,"Start-0:05:00",259.58,0.866416,"10.2044",55.6003,59,591.196,-498.941,2.37269e-17,"2152.11",6,16.4667,7345.98,1.63353,"0.925272",17188,3.82465,"203.125"
"86",15,"het","C3","5",1,"0:05:00-0:10:00",631.522,2.106,"17.0762",158.267,153,633.104,-477.959,0.0107995,"5036.39",30,91.2005,5367.13,1.19296,"1.12308",46294,10.2921,"420.228"
"87",15,"het","C3","5",1,"0:10:00-0:15:00",187.939,0.626737,"2.57041",39.1335,41,315.156,-181.223,-0.0107995,"778.594",0,0,14729.3,3.27392,"0.266089",10057.3,2.23595,"38.3216"
"88",15,"het","C3","5",1,"0:15:00-0:20:00",943.158,3.14385,"56.1766",195.328,146,1720.19,-1692.41,-1.07371e-16,"15032.4",21,57.4003,8092.21,1.79827,"1.63079",53741.6,11.9426,"493.639"
"89",15,"het","C3","5",1,"0:20:00-0:25:00",222.272,0.741233,"7.69921",55.0063,41,920.669,-1360.51,1.26403e-17,"2012.33",0,0,13040.1,2.89845,"0.0636695",13161.4,2.92605,"56.3259"
"90",15,"het","C3","5",1,"0:25:00-0:30:00",1031.93,3.44129,"42.2984",223.325,126,1436.87,-1583.57,-3.69729e-16,"12402.5",18,45.2002,8808.33,1.95784,"1.29413",63248.9,14.0616,"505.021"
"91",16,"hom","C4","5",1,"Start-0:05:00",13.1123,0.0437659,"0.171414",1.00001,2,126.525,-115.492,3.16359e-18,"61.4359",0,0,10328.6,2.29677,"0.0239177",751.922,0.167317,"3.30472"
"92",16,"hom","C4","5",1,"0:05:00-0:10:00",532.983,1.77739,"16.6971",116.001,128,1096.36,-1168.48,0.0104958,"4694.49",33,89.5974,4346.15,0.966026,"0.851902",42938.5,9.54613,"408.832"
"93",16,"hom","C4","5",1,"0:10:00-0:15:00",137.556,0.45872,"7.01448",22.4001,13,887.305,-589.199,-0.0104958,"1540.37",2,2.53635,9476.82,2.10643,"0.0955534",8822.75,1.96148,"91.928"
"94",16,"hom","C4","5",1,"0:15:00-0:20:00",1207.62,4.02539,"41.9325",208.334,84,796.339,-751.831,-1.20003e-16,"11214.5",23,50.0003,7928.41,1.76187,"1.08068",75070.7,16.6824,"596.595"
"95",16,"hom","C4","5",1,"0:20:00-0:25:00",151.916,0.506608,"5.21279",24.4668,18,758.598,-703.577,0,"1523.47",0,0,10890.1,2.42056,"0.169291",8838.7,1.96503,"72.0231"
"96",16,"hom","C4","5",1,"0:25:00-0:30:00",1177.77,3.92763,"41.6929",211.525,97,1145.88,-751.824,0.0410482,"11360.8",19,38.0002,8227.91,1.82883,"1.01909",75828.4,16.8582,"618.709"
"97",17,"het","C5","5",1,"Start-0:05:00",20.5007,0.0684264,"0.381632",2.80001,5,185.91,-189.218,0,"118.937",0,0,5466.7,1.21563,"0.0343368",1129.2,0.251268,"5.75733"
"98",17,"het","C5","5",1,"0:05:00-0:10:00",1277.42,4.25995,"48.0704",192.998,111,875.091,-540.721,0.0841588,"11213.3",53,77.0004,5906.59,1.31287,"1.10781",78581.1,17.4702,"694.022"
"99",17,"het","C5","5",1,"0:10:00-0:15:00",92.7001,0.309136,"3.79322",11.8697,5,708.247,-598.096,-0.0608881,"1026.26",0,0,7430.99,1.6517,"0.0860865",5434.68,1.20824,"59.8199"
"100",17,"het","C5","5",1,"0:15:00-0:20:00",989.331,3.29775,"33.6892",176.734,102,980.207,-735.12,0,"8462.04",40,68.9277,5600.36,1.24452,"0.964605",61064.9,13.57,"501.935"
"101",17,"het","C5","5",1,"0:20:00-0:25:00",199.674,0.665874,"11.9004",32.0668,6,895.754,-779.149,-4.4241e-17,"2998.02",1,0.139334,13618.7,3.02705,"0.0412567",12668.3,2.81643,"151.741"
"102",17,"het","C5","5",1,"0:25:00-0:30:00",1188.11,3.96211,"40.0568",218.859,120,895.402,-824.444,2.21205e-17,"10819.1",39,72.7337,6354.9,1.41251,"1.15633",67472.5,15.0006,"507.737"
"103",18,"hom","C6","5",1,"Start-0:05:00",58.0498,0.193757,"17.8438",4.06669,4,2015.05,-2015.05,-3.16359e-18,"5837.33",1,0.066667,8795.16,1.95578,"0.25726",1604.7,0.357075,"22.4255"
"104",18,"hom","C6","5",1,"0:05:00-0:10:00",1455.7,4.85446,"48.659",263.798,79,916.128,-1443.42,0.0236146,"13580.1",45,45.8669,7174.41,1.59467,"1.01955",100567,22.3583,"808.486"
"105",18,"hom","C6","5",1,"0:10:00-0:15:00",585.339,1.95199,"27.0367",88.0034,22,779.361,-664.967,-1.26403e-17,"5655.18",15,22.8001,10903.6,2.42356,"1.83191",35038.7,7.78984,"370.077"
"106",18,"hom","C6","5",1,"0:15:00-0:20:00",1455.65,4.85214,"77.2193",225.195,101,1313.13,-1392.52,0.020878,"17835.4",27,63.661,7507.23,1.66827,"1.27727",86364.8,19.1922,"745.637"
"107",18,"hom","C6","5",1,"0:20:00-0:25:00",424.254,1.4148,"16.9614",80.8731,57,1357.55,-1040.16,-0.0208919,"4413.35",4,11.8061,11179.3,2.48484,"0.355325",24960.9,5.54934,"162.246"
"108",18,"hom","C6","5",1,"0:25:00-0:30:00",1369.59,4.5673,"55.1397",237.992,97,1423.58,-1260.63,0.0588734,"14989",27,45.9336,7716.78,1.71522,"1.14238",83976.5,18.6697,"674.039"
"109",19,"het","D1","5",1,"Start-0:05:00",16.1742,0.0539858,"1.05702",1.66667,3,659.077,-659.536,1.10726e-17,"253.045",0,0,10007.5,2.22537,"0.646451",875.696,0.194859,"8.99711"
"110",19,"het","D1","5",1,"0:05:00-0:10:00",808.803,2.6972,"26.8275",157.531,137,701.455,-718.825,0.0446895,"6455.62",47,78.6641,4907.5,1.0908,"0.964401",53695.8,11.9377,"511.319"
"111",19,"het","D1","5",1,"0:10:00-0:15:00",270.37,0.901629,"8.74772",54.0033,28,514.085,-374.657,4.1081e-17,"1649.54",4,158.999,5131.87,1.14067,"1.65993",14814.7,3.29362,"123.166"
"112",19,"het","D1","5",1,"0:15:00-0:20:00",593.999,1.97999,"15.8527",140.461,148,399.564,-288.069,0,"4608.56",29,132.799,3358.51,0.746336,"0.908352",43723.7,9.71637,"405.002"
"113",19,"het","D1","5",1,"0:20:00-0:25:00",156.725,0.522645,"7.32154",29.0061,12,1062.98,-961.687,-3.16007e-17,"1447.05",3,239.533,2054.37,0.456628,"0.896097",8507.17,1.89132,"76.5209"
"114",19,"het","D1","5",1,"0:25:00-0:30:00",685.756,2.28686,"18.5039",157.525,134,609.486,-495.156,0.0212977,"5330.23",28,132.675,4089.65,0.909012,"1.08243",46382.4,10.3118,"402.03"
"115",20,"het","D2","5",1,"Start-0:05:00",695.408,2.32111,"31.3016",140.134,129,1002.05,-922.603,7.27626e-17,"7687.96",10,25.6668,9714.61,2.16024,"0.967874",47733,10.6215,"556.098"
"116",20,"het","D2","5",1,"0:05:00-0:10:00",977.332,3.25921,"32.1883",238.865,146,1027.8,-743.862,6.00414e-17,"10217.2",28,67.9337,7398.38,1.64445,"1.45116",63912,14.209,"550.48"
"117",20,"het","D2","5",1,"0:10:00-0:15:00",329.339,1.09828,"12.1408",67.1367,77,852.231,-816.64,2.52806e-17,"3301.73",9,34.0002,8416.96,1.87085,"1.13152",19883.4,4.42049,"195.668"
"118",20,"het","D2","5",1,"0:15:00-0:20:00",1091.23,3.63743,"36.9959",246.995,142,1157.45,-1042.74,-1.95794e-16,"11950.5",19,34.0002,9761.17,2.16915,"1.22204",64661.9,14.3693,"513.199"
"119",20,"het","D2","5",1,"0:20:00-0:25:00",67.4297,0.224864,"3.99987",11.3394,10,604.192,-918.537,-2.52806e-17,"1050.26",0,0,15455.8,3.43539,"0.0464468",3936.24,0.87511,"43.3068"
"120",20,"het","D2","5",1,"0:25:00-0:30:00",965.345,3.21923,"32.6567",220.392,164,1051.35,-974.07,-0.00756019,"9844.59",17,47.2002,9679.43,2.15146,"1.51104",54016.9,12.0091,"432.653"
"121",21,"hom","D3","5",1,"Start-0:05:00",23.6399,0.0789044,"0.352094",1.46667,3,153.631,-153.418,0.0157172,"133.643",0,0,10036.4,2.2318,"0.00471133",1755.48,0.390627,"11.2313"
"122",21,"hom","D3","5",1,"0:05:00-0:10:00",775.812,2.58718,"19.3691",179.198,144,456.281,-262.574,-0.00912155,"4818.62",33,96.6005,5006.54,1.11281,"1.11729",54377.4,12.0892,"439.208"
"123",21,"hom","D3","5",1,"0:10:00-0:15:00",135.921,0.45327,"4.7158",25.9365,20,621.028,-816.506,1.42203e-17,"1251.05",0,0,10998.1,2.44457,"0.0503477",9351.8,2.0791,"77.8375"
"124",21,"hom","D3","5",1,"0:15:00-0:20:00",628.259,2.09419,"15.9096",147.128,136,535.642,-397.496,9.4739e-17,"4353.56",26,77.5337,6051.73,1.34483,"1.18726",42105.2,9.3567,"343.444"
"125",21,"hom","D3","5",1,"0:20:00-0:25:00",299.46,0.998639,"13.0802",51.6063,26,662.975,-468.736,1.58004e-17,"2910.16",29,136.001,2891.98,0.642804,"1.37558",17817.6,3.96122,"177.59"
